#{"t_start": 1782228417.7617912, "env_id": "BipedalWalker-v3"}
r,l,t
-120.916684,1600,1.318726
-122.959882,1600,3.940803
-108.507148,48,3.990925
-107.997284,47,4.035471
-110.406553,51,4.083086
-114.362487,1600,6.688529
-104.409008,40,6.729578
-109.91017,56,6.780622
-119.642962,1600,9.436791
-106.183236,55,9.489342
-112.155205,1600,12.137463
-113.873003,1600,13.121955
-106.575829,36,13.143025
-111.619377,1600,24.832297
-108.497165,1600,27.615174
-103.991749,64,27.677913
-106.983126,1600,30.461483
-111.249493,1600,33.195915
-102.986959,1600,34.405309
-111.181727,48,34.453352
-104.969914,63,34.517194
-106.682493,51,34.567762
-106.281895,68,34.634933
-118.933574,1600,37.303962
-112.80286,1600,48.777462
-109.761144,115,48.879507
-105.316501,1600,51.413725
-108.959809,57,51.468779
-102.972282,1600,53.994071
-95.424949,1600,55.341908
-107.878108,1600,58.169478
-108.446092,1600,60.858053
-99.734614,1600,71.753769
-101.894485,1600,74.195898
-102.820377,1600,75.253726
-104.620774,67,75.297264
-106.765611,67,75.331291
-92.480074,1600,77.923741
-103.452698,1600,80.547311
-79.613372,1600,83.266322
-87.918307,1600,92.957001
-91.664017,1600,95.635903
-90.591078,1600,98.22548
-111.275743,40,98.266705
-91.040246,1600,100.932662
-83.204474,1600,103.641272
-96.503927,1600,104.986769
-90.511365,1600,115.818488
-92.60541,1600,118.307845
-88.211619,1600,120.785548
-104.757658,1600,123.466787
-62.862418,1600,124.818774
-96.766083,1600,127.480495
-61.561461,1600,138.667987
-68.412784,1600,141.118959
-62.786353,1600,142.168255
-88.437202,1600,144.820023
-86.094401,1600,147.56856
-76.13836,1600,150.315042
-75.736227,1600,153.346516
-45.756308,1600,163.693624
-48.410465,1600,166.585272
-34.912516,1600,169.458786
-62.725153,1600,172.518211
-53.439481,1600,173.8628
-24.951245,1600,176.936589
-33.59142,1600,189.219044
-53.252118,1600,192.081289
-59.274031,1600,195.421776
5.574953,1600,196.749776
-43.103142,1600,199.761256
10.904082,1600,202.793653
-9.815678,1600,214.984584
-4.956106,1600,217.9604
-24.076227,1600,219.261693
3.735901,1600,222.350744
-4.103985,1600,225.46247
13.574321,1600,228.518198
-111.717697,68,235.065103
-14.596435,1600,245.584074
-5.136156,1600,248.567635
-55.951269,1600,252.040107
-110.200899,60,252.094698
-1.120028,1600,255.179513
20.16066,1600,258.761245
-111.032641,58,258.817894
9.798953,1600,260.114892
11.21396,1600,263.42406
-2.319643,1600,275.805372
-29.30423,1600,278.693075
30.943399,1600,282.912399
-116.700458,131,283.025835
60.89829,1600,284.326919
26.167349,1600,287.243145
26.497867,1600,293.063353
29.609605,1600,307.85443
59.651763,1600,311.142776
84.074621,1600,312.455546
97.263809,1600,315.550635
56.456857,1600,318.421225
76.062984,1600,321.283326
-31.649916,1428,335.60409
44.2359,1600,338.640338
-79.210493,901,351.153895
81.299284,1600,352.444787
-134.36261,322,352.71185
-70.3624,609,354.995257
35.260651,1600,357.850229
-104.000136,712,362.231572
49.745321,1600,365.19949
11.971016,1600,376.628602
52.497787,1600,379.84514
88.946044,1600,382.823009
80.294033,1600,385.654299
76.11894,1600,388.516398
60.215352,1600,389.80954
-129.683434,86,389.886944
57.700597,1600,401.408507
62.739792,1600,404.402557
111.952743,1600,407.376743
40.337014,1600,410.200872
-70.719416,1306,411.232068
-123.600029,74,411.298572
44.345424,1600,414.141059
87.955051,1600,424.895093
110.552806,1600,427.788442
129.127498,1600,429.086924
-114.423565,83,429.161259
-107.096199,69,429.222272
94.721095,1600,432.130754
81.932535,1600,435.007423
122.195425,1600,437.864569
117.105452,1600,449.531836
78.260615,1600,450.847885
134.451697,1600,453.767386
165.900992,1600,456.682087
-110.555321,46,456.728375
-110.719494,101,456.819315
100.050604,1600,459.688526
110.652061,1600,462.577249
-31.620175,1375,463.694432
99.314845,1600,475.657949
45.703719,1600,478.579073
142.677732,1600,481.488075
-117.271769,186,481.656832
100.042937,1600,482.967353
109.531646,1600,485.833426
124.147268,1600,488.663274
108.396047,1600,500.654204
101.988369,1600,503.564399
-104.594589,876,504.282536
151.829186,1600,507.186495
66.570276,1600,510.020841
103.04041,1600,511.328719
117.779021,1600,514.169701
114.452816,1600,526.220868
121.094504,1600,529.169369
98.384173,1600,530.460636
151.105086,1600,533.345467
106.138466,1600,536.185925
-112.165369,48,536.231719
-108.686477,77,536.303347
115.482187,1600,539.15278
93.654478,1600,551.198467
-109.333296,79,551.272752
141.15638,1600,552.564157
10.460881,1249,555.208631
112.992658,1600,558.085001
9.955839,1554,560.942569
-80.897236,731,561.540982
-22.378732,1307,564.199577
-104.161514,166,564.340826
86.623574,1600,574.743872
113.235976,1600,577.655106
127.083301,1600,580.682048
-122.148194,116,580.783953
-121.126611,85,580.858758
-110.696113,41,580.898666
-77.092399,492,581.294358
107.159466,1600,584.335023
-35.138294,757,586.601323
101.851914,1600,587.876743
120.770902,1600,600.777776
124.148063,1600,603.817871
-109.376908,87,603.942772
-30.262787,1325,606.768834
136.695244,1600,608.048906
143.472733,1600,611.011245
175.184426,1600,614.161332
152.857385,1600,616.97189
-74.261279,456,626.403226
118.563319,1600,629.468541
139.764919,1600,630.747918
100.021818,1600,633.808797
154.048122,1600,636.757238
124.989006,1600,639.624545
66.1896,1600,655.341755
-79.954715,529,655.783109
-101.473621,383,656.081817
-83.267918,1044,658.644437
-108.671859,618,659.153101
35.689764,1600,662.093669
-59.259363,1047,662.930855
-107.325702,78,663.001395
-129.307547,274,663.220882
65.571622,1600,666.284648
-93.072018,376,666.579288
-136.949237,197,666.737827
-88.039082,946,668.953594
-97.405859,810,669.584831
-112.149477,27,669.617831
76.274888,1600,750.027156
-98.114954,1190,752.757017
-79.794831,923,753.494341
-120.530337,526,764.947976
-111.338503,25,764.975491
-109.188976,1600,767.387344
-133.387974,154,767.48369
-117.338507,118,767.5498
-129.43305,771,769.349597
-51.834835,1224,770.142631
-111.22981,26,770.171684
-103.898056,395,770.476239
-124.149168,377,772.066567
47.379543,1600,781.192583
-92.174574,1517,783.533834
-70.938244,686,783.935173
-109.651657,58,783.965529
-102.785303,205,785.390859
-45.705346,1231,786.171285
-110.619148,1600,788.57499
-137.360318,219,788.683811
29.999774,1600,791.151575
9.591553,1600,793.539487
130.374503,1600,802.212482
29.525017,1600,804.786442
-35.037417,1363,807.143988
18.970116,1600,809.669442
37.557761,1600,810.869353
-111.10014,28,810.899859
-106.061485,1600,813.542506
64.543827,1600,815.922223
-69.285325,540,823.645157
76.391712,1600,826.04647
-109.02979,78,826.112374
-110.869817,27,826.14045
102.341917,1600,828.588864
69.279494,1600,831.018049
-97.868337,149,831.121813
-111.686693,1600,833.512743
71.25095,1600,834.448326
-98.959752,482,835.951456
-113.477313,30,835.983488
74.564513,1600,844.774453
-78.397579,977,846.867286
70.595485,1600,849.421318
-109.776667,38,849.459441
-114.338071,43,849.50274
94.317063,1600,850.757875
-84.129128,1097,852.834805
33.445786,1600,855.108708
-111.395569,27,855.149697
25.497405,1600,857.39768
-109.524687,79,857.469285
48.430513,1600,867.032896
-110.745318,44,867.07616
-113.011339,293,868.629335
-87.452879,519,868.998847
-128.524657,114,869.095981
-111.446066,28,869.129966
-91.612787,628,869.623812
149.844299,1600,872.025366
137.837901,1600,874.670141
-93.261537,984,875.23727
125.190535,1600,877.622644
-111.684025,43,877.675225
-111.998416,51,877.705922
20.022257,1600,888.186784
-113.182894,152,888.315286
-111.073586,28,888.348074
92.396439,1600,890.941898
-134.435349,189,891.035012
-113.231541,28,891.066609
-137.450072,207,891.237369
-108.275961,1600,893.897003
-110.014142,1600,895.201082
-111.532281,113,895.297066
-110.963155,27,895.330904
-112.707182,29,896.678643
58.694181,1600,897.936277
-109.589066,54,897.986067
24.118359,1600,900.584163
-113.795536,31,900.6236
34.442742,1600,911.194144
-20.716582,1600,913.796486
49.064416,1600,915.080159
30.618765,1600,917.723286
100.190355,1600,920.349413
17.983936,1600,922.868858
-112.621507,1600,933.383049
65.229997,1600,934.661074
84.960033,1600,937.315989
-86.964843,1581,939.951561
-117.712091,307,940.200345
-96.62689,639,940.715008
63.394827,1600,943.255396
105.518627,1600,945.577302
85.766654,1600,956.351299
-113.705501,31,956.388378
-112.333989,28,956.420524
-111.93817,1600,959.152617
-103.079067,425,959.501528
-108.798041,1600,962.238644
131.652739,1600,963.490666
-130.444779,142,963.58747
-109.041869,64,963.629464
80.533343,1600,966.027297
51.942546,1600,968.376667
-143.238513,321,968.634624
-111.200013,26,968.66655
-106.891582,81,968.739375
97.307609,1600,979.598029
-111.805991,1600,982.160854
41.476428,1600,984.684128
-108.503738,75,984.752665
-111.123249,28,984.786061
-86.194592,668,985.321461
-76.889044,990,986.034859
62.158513,1600,988.564287
-111.779935,1600,991.16436
-113.330287,30,991.181029
-131.77409,159,991.297808
-112.250452,29,991.317232
39.496267,1600,1002.156662
58.546164,1600,1004.52521
97.118101,1600,1005.765026
64.189132,1600,1008.408659
-99.471431,168,1008.554877
-83.541924,559,1010.189621
-115.008729,413,1010.530138
117.930285,1600,1013.101999
44.850223,1600,1022.111534
92.734919,1600,1024.680111
-157.984259,495,1024.980874
-86.774989,647,1026.840984
63.010923,1600,1027.964621
0.860452,1600,1030.414441
95.022757,1600,1032.8705
94.2889,1600,1035.170246
-71.718777,915,1044.49113
4.989787,1600,1047.183302
-101.935432,862,1047.875734
98.002901,1600,1050.555317
82.839666,1600,1053.032566
-108.434699,1600,1055.422128
108.376953,1600,1057.814181
151.916592,1600,1067.248356
36.931223,1600,1069.849007
-108.167092,70,1069.910403
60.593978,1600,1072.430644
-81.525513,706,1072.90562
74.870586,1600,1075.270772
-69.266995,577,1075.638727
-13.765869,1600,1078.154004
81.398636,1600,1089.014649
-138.225216,266,1089.170122
83.606208,1600,1091.677093
80.343833,1600,1094.051824
-112.462008,28,1094.084726
87.993242,1600,1095.177518
-107.639314,1600,1097.757329
-112.932324,46,1097.805723
9.166606,1415,1100.190886
103.668142,1600,1111.384585
-99.51179,328,1111.629682
58.242639,1600,1114.062158
-109.157241,1600,1115.293514
-111.494908,27,1115.32447
25.08828,1600,1117.934499
-56.877661,1059,1120.048058
89.821513,1600,1121.095847
-111.423245,26,1121.123999
-82.405742,523,1122.916017
113.284813,1600,1133.553489
93.999824,1600,1134.787143
-111.384841,26,1134.817891
61.661162,1600,1137.521239
-113.836175,27,1137.553568
60.382412,1600,1140.226306
-107.307219,78,1140.298141
-112.81834,27,1140.329425
39.616274,1600,1142.836133
-108.829527,1600,1144.118956
-113.112455,45,1145.459054
1.313298,1600,1146.53036
-87.023668,1172,1157.490456
-34.114776,1115,1158.388314
-101.270737,699,1160.318613
-27.400104,1066,1161.160926
35.032811,1600,1163.709971
140.325448,1600,1165.978163
-101.23527,505,1166.251944
98.530958,1600,1168.530304
-108.130584,1600,1178.555715
-55.530989,1520,1179.59027
-113.494114,301,1181.107645
-98.651993,674,1181.582372
-67.449539,770,1182.123447
-112.895357,27,1182.155208
101.881621,1600,1184.560928
74.463958,1600,1186.956501
-111.214838,25,1186.986514
-109.534738,1600,1189.426315
-72.623132,715,1189.878123
-79.836404,740,1198.643809
71.004086,1600,1201.078938
95.170555,1600,1203.371421
106.25827,1600,1205.769141
-69.64697,1338,1206.523797
61.011346,1600,1208.975167
-113.315463,29,1208.996503
81.398909,1600,1211.457607
-111.607928,98,1211.543488
-110.342968,63,1211.599271
53.903159,1600,1221.403249
-112.071883,26,1221.418931
-113.084903,28,1221.435336
68.388811,1600,1223.841413
128.082038,1600,1225.060096
-105.920169,1600,1227.514539
130.649182,1600,1229.998158
96.708279,1600,1232.428715
-105.814365,57,1232.481776
80.426249,1600,1241.267826
-113.074959,196,1242.714599
120.209448,1600,1243.935025
66.849445,1600,1246.505636
113.077412,1600,1248.455309
99.329797,1600,1250.658459
-111.397598,27,1250.69221
35.713099,1600,1252.940826
96.763036,1600,1260.616422
-35.323796,851,1262.635288
87.889026,1600,1263.686653
-107.300794,1600,1266.306416
76.196065,1600,1268.039167
60.489075,1600,1270.354204
-138.816758,235,1270.5453
-112.471618,28,1270.579172
-104.345614,401,1270.905522
-113.229625,30,1270.941388
-104.065453,1600,1280.889507
-108.705438,81,1280.96278
85.288325,1600,1283.593976
30.658476,1600,1286.241296
-104.656611,1600,1287.558334
41.451046,1600,1290.04095
-108.89522,1600,1292.523043
-112.424794,56,1292.576741
-112.777282,44,1292.619836
-113.498658,29,1292.654387
-22.325525,1600,1301.750205
95.654032,1600,1304.296889
-112.534938,27,1304.329667
-113.99325,29,1304.362152
40.401934,1600,1305.430103
9.333568,1600,1307.945305
64.43774,1600,1310.51242
75.382422,1600,1312.898415
-95.662327,221,1313.015923
13.310224,1600,1322.623087
-112.487726,27,1322.657289
89.512942,1600,1323.885092
-2.751632,1194,1326.254971
-113.612033,29,1326.282906
-116.480176,30,1326.303758
-108.271851,1600,1328.678306
107.287607,1600,1331.143058
71.929535,1600,1332.375498
-118.102975,32,1332.405486
-108.997933,112,1332.475767
64.633004,1600,1335.021799
70.767109,1600,1344.816601
-115.504714,31,1344.85315
67.642444,1600,1347.275639
-111.195817,28,1347.316447
-113.516885,29,1347.341968
49.015846,1600,1349.899882
-117.08869,98,1349.985113
53.585688,1600,1351.06122
-102.743237,207,1351.233957
74.027885,1600,1353.600959
-115.251396,217,1353.783836
-118.189152,35,1353.822992
67.726814,1600,1356.264134
44.256032,1600,1366.107933
-109.261624,1600,1368.640569
56.123463,1600,1370.932751
-109.807069,48,1370.981365
-138.947724,237,1371.178119
74.127453,1600,1372.463395
54.20918,1600,1375.125127
83.474242,1600,1377.82019
50.929194,1600,1387.620218
50.74516,1600,1389.893958
-28.181257,979,1390.555934
-112.555441,1600,1393.226293
62.348841,1600,1395.892309
-109.2177,1600,1397.100564
-105.706821,312,1398.749262
-109.360765,48,1398.796344
-117.28802,74,1398.862075
64.422385,1600,1406.317432
51.762549,1600,1408.561317
102.608914,1600,1411.09882
-127.417039,173,1411.256499
-114.444996,184,1411.412245
-113.696136,27,1411.446111
107.041327,1600,1414.129933
82.708663,1600,1416.822496
-118.956298,40,1416.866446
-111.06133,1600,1418.207277
34.603771,1600,1428.791362
15.548192,1600,1431.398878
-112.043494,147,1431.524259
67.708204,1600,1434.053081
55.036266,1600,1436.709447
43.628113,1600,1437.988381
103.176381,1600,1440.293091
-108.180325,1600,1449.794177
66.886638,1600,1452.205223
46.067533,1600,1454.499159
69.430697,1600,1455.613135
49.853032,1600,1458.212614
84.904701,1600,1460.735033
30.454466,1600,1469.523972
99.305528,1600,1470.47637
-112.938469,68,1471.893049
-113.466495,29,1471.927693
-120.95505,86,1472.00581
80.324821,1600,1473.190086
-15.221634,1292,1475.376934
-118.63646,56,1475.42966
57.898982,1600,1477.974803
-106.516332,1600,1480.678248
46.64295,1600,1481.95117
-108.609752,1600,1492.643724
-115.052635,74,1492.703163
72.140391,1600,1495.040025
53.035527,1600,1497.659595
106.824951,1600,1500.019871
8.695354,1600,1501.300231
-31.771581,1300,1503.834702
44.832067,1600,1513.784791
-109.716437,1600,1514.82849
-118.361435,34,1516.224032
73.107394,1600,1517.299442
-2.208669,1561,1519.888631
-111.93375,297,1520.127989
88.869858,1600,1522.656415
-7.99328,1600,1525.256947
90.163497,1600,1534.266243
106.027426,1600,1535.255076
48.505865,1600,1537.499135
101.472366,1600,1539.894139
-122.53787,458,1540.185175
61.613412,1600,1542.460182
112.321313,1600,1545.190128
118.762623,1600,1553.893932
78.972824,1600,1556.624212
-87.25802,383,1556.882817
-66.811124,709,1558.612013
-114.822775,30,1558.658325
-108.984956,63,1558.703101
-107.203845,1600,1561.223404
-103.760622,1600,1562.262902
-106.060421,1600,1564.704163
111.790577,1600,1567.301312
117.316288,1600,1578.389298
-102.373559,1600,1581.037252
129.568095,1600,1582.030095
-114.540234,29,1582.064192
-108.624616,91,1582.134411
89.323923,1600,1584.781373
87.655365,1600,1587.490604
-102.01518,1600,1590.267204
87.298268,1600,1598.330717
69.661759,1600,1600.959257
-101.446885,1600,1603.661358
-111.650139,52,1603.701181
-34.04605,872,1604.31677
-87.742942,473,1606.049726
-32.875426,953,1606.594156
-98.303822,1566,1608.971291
58.164431,1600,1611.643664
-115.578372,47,1611.673986
82.24768,1600,1620.406119
110.181974,1600,1621.746717
7.291424,1409,1624.053233
-101.255858,1600,1626.810738
83.670853,1600,1629.36459
69.722027,1600,1630.383085
38.694044,1600,1640.90885
87.974686,1600,1643.631162
-104.511714,1600,1646.355621
-97.293363,254,1646.51363
81.964536,1600,1648.979562
-53.693738,908,1649.590176
98.950607,1600,1651.867586
28.964612,1600,1662.424227
-108.966585,72,1662.497208
88.894993,1600,1663.802878
81.191134,1600,1666.586952
-113.02353,28,1666.623412
75.745089,1600,1669.353884
-111.513262,139,1669.480694
94.789292,1600,1672.043425
-43.403919,1378,1674.575277
95.961351,1600,1675.6737
-113.218923,29,1675.706048
-136.696519,224,1683.05237
-117.050028,397,1684.919108
97.613739,1600,1685.792233
146.675718,1600,1688.304374
-101.018758,1600,1691.005206
-111.300201,27,1691.039206
72.750782,1600,1693.532264
87.038326,1600,1696.273973
128.481827,1600,1705.36122
-114.685671,49,1705.390215
-49.872054,1074,1707.812971
133.854783,1600,1710.664461
-87.796867,417,1711.03089
-110.95099,28,1711.067208
-113.789762,32,1711.106421
-36.308972,1017,1711.962515
-102.892966,1600,1714.695913
-75.344042,807,1716.699623
-113.295442,77,1716.742446
114.069026,1600,1717.786621
-92.389803,306,1719.431418
-111.504697,29,1719.467593
106.104132,1600,1730.01965
-105.511711,1600,1733.089802
97.905075,1600,1736.087757
84.152641,1600,1739.098803
61.642435,1600,1740.53751
-91.481803,621,1742.701137
49.739452,1600,1745.701795
128.701427,1600,1755.958248
-96.942418,1600,1759.051989
64.059636,1600,1762.073354
-116.198869,333,1762.38089
-99.484275,1600,1765.512792
117.575253,1600,1768.544955
-82.021419,686,1769.164822
-113.857577,29,1769.202821
-117.125292,76,1769.27833
136.554107,1600,1772.327919
-114.062358,29,1772.366704
125.987142,1600,1785.439005
-30.220337,1334,1786.630215
123.529212,1600,1789.645857
58.289414,1600,1792.644352
-113.762703,84,1792.72612
108.951166,1600,1795.740713
99.07449,1600,1797.159555
67.524169,1600,1810.194334
-64.237828,1080,1812.741789
-118.858623,1122,1813.740615
70.769186,1600,1816.767949
-113.469055,30,1816.806629
105.704864,1600,1819.854311
130.541959,1600,1822.877293
148.295428,1600,1824.303381
-110.911713,437,1826.304932
-53.98939,803,1834.712414
-112.674012,67,1834.780454
132.095663,1600,1837.726553
-112.094538,93,1837.818426
-94.968715,1600,1840.90871
-66.23211,906,1841.720787
-13.850435,1096,1844.286139
-113.623808,26,1844.322928
107.162218,1600,1845.759748
91.709558,1600,1848.772154
83.36813,1600,1860.492687
-110.556914,61,1860.556028
151.245706,1600,1863.576172
-68.865495,747,1864.22679
34.942312,1544,1867.079291
105.362459,1600,1870.029003
79.990252,1600,1871.423472
116.241982,1600,1874.384267
120.325903,1600,1887.000384
134.221931,1600,1889.956483
0.876817,1511,1892.882344
-102.259939,1600,1894.178073
-112.326735,26,1894.199751
40.324248,1600,1897.08796
-114.27831,30,1897.125887
-14.654036,1290,1899.839489
-108.949376,233,1900.058728
-67.135951,729,1900.714648
128.894853,1600,1913.676852
-105.23294,1600,1916.705712
139.81074,1600,1919.725641
142.301863,1600,1921.139848
124.742772,1600,1924.184356
131.729776,1600,1927.179872
-18.363166,1288,1939.756342
-74.894223,586,1940.262223
-112.893677,29,1940.299222
-104.909144,1600,1943.375636
34.008499,1600,1944.772844
-17.108099,1280,1947.555068
98.726803,1600,1950.623654
-85.97698,841,1951.378523
64.987386,1600,1954.437262
74.524618,1600,1967.592617
-112.580197,27,1967.629694
84.853557,1600,1970.673463
136.060922,1600,1972.101464
31.190469,1600,1975.112979
-56.915919,881,1977.49466
-110.221828,302,1977.768895
-112.967945,29,1977.806561
101.849637,1600,1979.231985
-139.663087,282,1981.069882
30.777742,1600,1990.759249
139.351718,1600,1993.743735
87.583948,1600,1996.762252
52.682002,1600,1999.780811
-87.027469,447,2000.183461
-100.723427,1600,2003.274147
81.564972,1600,2006.278888
-111.296858,86,2006.36397
49.5581,1600,2017.74267
-76.131609,1003,2020.180008
105.200828,1600,2023.158317
129.003768,1600,2024.56986
-104.102272,1600,2027.63568
110.396453,1600,2030.636751
-113.182813,29,2030.676029
-118.972705,114,2030.780809
-111.591706,28,2030.818071
-95.661369,1600,2043.684312
128.376383,1600,2046.48179
58.073471,1600,2047.733986
135.428453,1600,2050.700932
-93.552444,629,2051.27412
103.35689,1600,2054.320584
-117.269746,32,2054.361461
49.247529,1600,2057.375057
-105.124165,270,2057.62125
132.414365,1600,2070.667376
115.66975,1600,2073.33728
137.638746,1600,2076.318186
124.302786,1600,2077.747023
-114.318489,948,2080.180759
119.04311,1600,2083.184219
103.802505,1600,2084.626843
99.806781,1600,2097.679331
-15.253756,1437,2100.459697
